_class,_id,collectedDate,date,deviceToken,raw
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd670e4b0775fde0c7236,2023-10-17T00:33:52.652Z,2023-10-17T00:33:52.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003352.000,3555.840091,N,12656.561646,E,4,50,0.42,13.2,M,20.5,M,1.0,*69
$GNRMC,003352.000,A,3555.840091,N,12656.561646,E,0.003,195.76,171023,,,R,V*25
$GNVTG,195.76,T,,M,0.003,N,0.005,K,D*2C
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.80,0.42,0.68,1*00
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.80,0.42,0.68,2*02
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.80,0.42,0.68,3*0D
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,25,0.80,0.42,0.68,4*03
$GNGSA,A,3,03,04,07,,,,,,,,,,0.80,0.42,0.68,5*05
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd671e4b0775fde0c7317,2023-10-17T00:33:53.602Z,2023-10-17T00:33:53.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003353.000,3555.840092,N,12656.561646,E,4,50,0.42,13.2,M,20.5,M,1.0,*6B
$GNRMC,003353.000,A,3555.840092,N,12656.561646,E,0.004,195.76,171023,,,R,V*20
$GNVTG,195.76,T,,M,0.004,N,0.007,K,D*29
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.80,0.42,0.68,1*00
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.80,0.42,0.68,2*02
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.80,0.42,0.68,3*0D
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,25,0.80,0.42,0.68,4*03
$GNGSA,A,3,03,04,07,,,,,,,,,,0.80,0.42,0.68,5*05
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd672e4b0775fde0c7459,2023-10-17T00:33:54.682Z,2023-10-17T00:33:54.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003354.000,3555.840092,N,12656.561646,E,4,50,0.42,13.2,M,20.5,M,1.0,*6C
$GNRMC,003354.000,A,3555.840092,N,12656.561646,E,0.002,195.76,171023,,,R,V*21
$GNVTG,195.76,T,,M,0.002,N,0.005,K,D*2D
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.80,0.42,0.68,1*00
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.80,0.42,0.68,2*02
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.80,0.42,0.68,3*0D
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,25,0.80,0.42,0.68,4*03
$GNGSA,A,3,03,04,07,,,,,,,,,,0.80,0.42,0.68,5*05
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd673e4b0775fde0c7555,2023-10-17T00:33:55.632Z,2023-10-17T00:33:55.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003355.000,3555.840092,N,12656.561645,E,4,50,0.42,13.2,M,20.5,M,1.0,*6E
$GNRMC,003355.000,A,3555.840092,N,12656.561645,E,0.002,195.76,171023,,,R,V*23
$GNVTG,195.76,T,,M,0.002,N,0.004,K,D*2C
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.81,0.42,0.70,1*08
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.81,0.42,0.70,2*0A
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.81,0.42,0.70,3*05
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,25,0.81,0.42,0.70,4*0B
$GNGSA,A,3,03,04,07,,,,,,,,,,0.81,0.42,0.70,5*0D
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd674e4b0775fde0c7667,2023-10-17T00:33:56.632Z,2023-10-17T00:33:56.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003356.000,3555.840092,N,12656.561645,E,4,51,0.42,13.2,M,20.5,M,1.0,*6C
$GNRMC,003356.000,A,3555.840092,N,12656.561645,E,0.001,195.76,171023,,,R,V*23
$GNVTG,195.76,T,,M,0.001,N,0.003,K,D*28
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.82,0.42,0.71,1*0A
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.82,0.42,0.71,2*08
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.82,0.42,0.71,3*07
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,24,0.82,0.42,0.71,4*08
$GNGSA,A,3,03,04,07,,,,,,,,,,0.82,0.42,0.71,5*0F
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd675e4b0775fde0c775b,2023-10-17T00:33:57.622Z,2023-10-17T00:33:57.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003357.000,3555.840092,N,12656.561646,E,4,50,0.42,13.2,M,20.5,M,1.0,*6F
$GNRMC,003357.000,A,3555.840092,N,12656.561646,E,0.001,195.76,171023,,,R,V*21
$GNVTG,195.76,T,,M,0.001,N,0.002,K,D*29
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.81,0.42,0.70,1*08
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.81,0.42,0.70,2*0A
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.81,0.42,0.70,3*05
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,25,0.81,0.42,0.70,4*0B
$GNGSA,A,3,03,04,07,,,,,,,,,,0.81,0.42,0.70,5*0D
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd676e4b0775fde0c7885,2023-10-17T00:33:58.632Z,2023-10-17T00:33:58.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003358.000,3555.840092,N,12656.561646,E,4,51,0.42,13.2,M,20.5,M,1.0,*61
$GNRMC,003358.000,A,3555.840092,N,12656.561646,E,0.002,195.76,171023,,,R,V*2D
$GNVTG,195.76,T,,M,0.002,N,0.004,K,D*2C
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.82,0.42,0.71,1*0A
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.82,0.42,0.71,2*08
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.82,0.42,0.71,3*07
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,24,0.82,0.42,0.71,4*08
$GNGSA,A,3,03,04,07,,,,,,,,,,0.82,0.42,0.71,5*0F
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd677e4b0775fde0c7989,2023-10-17T00:33:59.622Z,2023-10-17T00:33:59.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003359.000,3555.840092,N,12656.561646,E,4,51,0.41,13.2,M,20.5,M,1.0,*63
$GNRMC,003359.000,A,3555.840092,N,12656.561646,E,0.001,195.76,171023,,,R,V*2F
$GNVTG,195.76,T,,M,0.001,N,0.001,K,D*2A
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.81,0.41,0.69,1*03
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.81,0.41,0.69,2*01
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.81,0.41,0.69,3*0E
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,24,0.81,0.41,0.69,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,0.81,0.41,0.69,5*06
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd678e4b0775fde0c7aa0,2023-10-17T00:34:00.632Z,2023-10-17T00:34:00.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003400.000,3555.840091,N,12656.561646,E,4,51,0.41,13.2,M,20.5,M,1.0,*6B
$GNRMC,003400.000,A,3555.840091,N,12656.561646,E,0.002,195.76,171023,,,R,V*24
$GNVTG,195.76,T,,M,0.002,N,0.004,K,D*2C
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.80,0.41,0.68,1*03
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.80,0.41,0.68,2*01
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.80,0.41,0.68,3*0E
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,24,0.80,0.41,0.68,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,0.80,0.41,0.68,5*06
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd679e4b0775fde0c7bb6,2023-10-17T00:34:01.632Z,2023-10-17T00:34:01.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003401.000,3555.840091,N,12656.561646,E,4,51,0.41,13.2,M,20.5,M,1.0,*6A
$GNRMC,003401.000,A,3555.840091,N,12656.561646,E,0.002,195.76,171023,,,R,V*25
$GNVTG,195.76,T,,M,0.002,N,0.003,K,D*2B
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.81,0.41,0.69,1*03
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.81,0.41,0.69,2*01
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.81,0.41,0.69,3*0E
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,24,0.81,0.41,0.69,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,0.81,0.41,0.69,5*06
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd67ae4b0775fde0c7cc9,2023-10-17T00:34:02.632Z,2023-10-17T00:34:02.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003402.000,3555.840091,N,12656.561646,E,4,51,0.41,13.2,M,20.5,M,1.0,*69
$GNRMC,003402.000,A,3555.840091,N,12656.561646,E,0.003,195.76,171023,,,R,V*27
$GNVTG,195.76,T,,M,0.003,N,0.006,K,D*2F
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.80,0.41,0.68,1*03
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.80,0.41,0.68,2*01
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.80,0.41,0.68,3*0E
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,24,0.80,0.41,0.68,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,0.80,0.41,0.68,5*06
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd67be4b0775fde0c7db6,2023-10-17T00:34:03.612Z,2023-10-17T00:34:03.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003403.000,3555.840091,N,12656.561647,E,4,51,0.41,13.2,M,20.5,M,1.0,*69
$GNRMC,003403.000,A,3555.840091,N,12656.561647,E,0.001,195.76,171023,,,R,V*25
$GNVTG,195.76,T,,M,0.001,N,0.001,K,D*2A
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.81,0.41,0.69,1*03
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.81,0.41,0.69,2*01
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.81,0.41,0.69,3*0E
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,24,0.81,0.41,0.69,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,0.81,0.41,0.69,5*06
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd67ce4b0775fde0c7edc,2023-10-17T00:34:04.632Z,2023-10-17T00:34:04.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003404.000,3555.840091,N,12656.561646,E,4,51,0.41,13.2,M,20.5,M,1.0,*6F
$GNRMC,003404.000,A,3555.840091,N,12656.561646,E,0.001,195.76,171023,,,R,V*23
$GNVTG,195.76,T,,M,0.001,N,0.002,K,D*29
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.79,0.41,0.67,1*0A
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.79,0.41,0.67,2*08
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.79,0.41,0.67,3*07
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,24,0.79,0.41,0.67,4*08
$GNGSA,A,3,03,04,07,,,,,,,,,,0.79,0.41,0.67,5*0F
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd67de4b0775fde0c7ff3,2023-10-17T00:34:05.632Z,2023-10-17T00:34:05.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003405.000,3555.840092,N,12656.561646,E,4,51,0.42,13.2,M,20.5,M,1.0,*6E
$GNRMC,003405.000,A,3555.840092,N,12656.561646,E,0.001,195.76,171023,,,R,V*21
$GNVTG,195.76,T,,M,0.001,N,0.002,K,D*29
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.80,0.42,0.68,1*00
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.80,0.42,0.68,2*02
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.80,0.42,0.68,3*0D
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,24,0.80,0.42,0.68,4*02
$GNGSA,A,3,03,04,07,,,,,,,,,,0.80,0.42,0.68,5*05
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd67ee4b0775fde0c811a,2023-10-17T00:34:06.672Z,2023-10-17T00:34:06.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003406.000,3555.840092,N,12656.561646,E,4,50,0.42,13.2,M,20.5,M,1.0,*6C
$GNRMC,003406.000,A,3555.840092,N,12656.561646,E,0.003,195.76,171023,,,R,V*20
$GNVTG,195.76,T,,M,0.003,N,0.006,K,D*2F
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.79,0.42,0.67,1*09
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.79,0.42,0.67,2*0B
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.79,0.42,0.67,3*04
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,25,0.79,0.42,0.67,4*0A
$GNGSA,A,3,03,04,07,,,,,,,,,,0.79,0.42,0.67,5*0C
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd67fe4b0775fde0c81f8,2023-10-17T00:34:07.604Z,2023-10-17T00:34:07.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003407.000,3555.840092,N,12656.561647,E,4,50,0.41,13.2,M,20.5,M,1.0,*6F
$GNRMC,003407.000,A,3555.840092,N,12656.561647,E,0.003,195.76,171023,,,R,V*20
$GNVTG,195.76,T,,M,0.003,N,0.005,K,D*2C
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.78,0.41,0.67,1*0B
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.78,0.41,0.67,2*09
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.78,0.41,0.67,3*06
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,25,0.78,0.41,0.67,4*08
$GNGSA,A,3,03,04,07,,,,,,,,,,0.78,0.41,0.67,5*0E
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd680e4b0775fde0c8332,2023-10-17T00:34:08.673Z,2023-10-17T00:34:08.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003408.000,3555.840092,N,12656.561646,E,4,50,0.41,13.2,M,20.5,M,1.0,*61
$GNRMC,003408.000,A,3555.840092,N,12656.561646,E,0.001,195.76,171023,,,R,V*2C
$GNVTG,195.76,T,,M,0.001,N,0.002,K,D*29
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.80,0.41,0.69,1*02
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.80,0.41,0.69,2*00
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.80,0.41,0.69,3*0F
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,25,0.80,0.41,0.69,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,0.80,0.41,0.69,5*07
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd681e4b0775fde0c8430,2023-10-17T00:34:09.642Z,2023-10-17T00:34:09.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003409.000,3555.840091,N,12656.561646,E,4,50,0.41,13.2,M,20.5,M,1.0,*63
$GNRMC,003409.000,A,3555.840091,N,12656.561646,E,0.001,195.76,171023,,,R,V*2E
$GNVTG,195.76,T,,M,0.001,N,0.001,K,D*2A
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.80,0.41,0.69,1*02
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.80,0.41,0.69,2*00
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.80,0.41,0.69,3*0F
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,25,0.80,0.41,0.69,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,0.80,0.41,0.69,5*07
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd682e4b0775fde0c8559,2023-10-17T00:34:10.712Z,2023-10-17T00:34:10.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003410.000,3555.840091,N,12656.561647,E,4,50,0.41,13.2,M,20.5,M,1.0,*6A
$GNRMC,003410.000,A,3555.840091,N,12656.561647,E,0.002,195.76,171023,,,R,V*24
$GNVTG,195.76,T,,M,0.002,N,0.003,K,D*2B
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.80,0.41,0.69,1*02
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.80,0.41,0.69,2*00
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.80,0.41,0.69,3*0F
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,25,0.80,0.41,0.69,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,0.80,0.41,0.69,5*07
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd683e4b0775fde0c8632,2023-10-17T00:34:11.612Z,2023-10-17T00:34:11.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003411.000,3555.840091,N,12656.561647,E,4,50,0.41,13.2,M,20.5,M,1.0,*6B
$GNRMC,003411.000,A,3555.840091,N,12656.561647,E,0.001,195.76,171023,,,R,V*26
$GNVTG,195.76,T,,M,0.001,N,0.002,K,D*29
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.76,0.41,0.64,1*06
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.76,0.41,0.64,2*04
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.76,0.41,0.64,3*0B
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,25,0.76,0.41,0.64,4*05
$GNGSA,A,3,03,04,07,,,,,,,,,,0.76,0.41,0.64,5*03
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd684e4b0775fde0c875d,2023-10-17T00:34:12.642Z,2023-10-17T00:34:12.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003412.000,3555.840091,N,12656.561647,E,4,50,0.41,13.2,M,20.5,M,1.0,*68
$GNRMC,003412.000,A,3555.840091,N,12656.561647,E,0.002,195.76,171023,,,R,V*26
$GNVTG,195.76,T,,M,0.002,N,0.004,K,D*2C
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.75,0.41,0.63,1*02
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.75,0.41,0.63,2*00
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.75,0.41,0.63,3*0F
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,25,0.75,0.41,0.63,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,0.75,0.41,0.63,5*07
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd685e4b0775fde0c885c,2023-10-17T00:34:13.633Z,2023-10-17T00:34:13.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003413.000,3555.840092,N,12656.561648,E,4,50,0.41,13.2,M,20.5,M,1.0,*65
$GNRMC,003413.000,A,3555.840092,N,12656.561648,E,0.000,195.76,171023,,,R,V*29
$GNVTG,195.76,T,,M,0.000,N,0.001,K,D*2B
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.76,0.41,0.64,1*06
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.76,0.41,0.64,2*04
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.76,0.41,0.64,3*0B
$GNGSA,A,3,02,03,04,06,07,08,09,13,16,23,24,25,0.76,0.41,0.64,4*02
$GNGSA,A,3,03,04,07,,,,,,,,,,0.76,0.41,0.64,5*03
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd686e4b0775fde0c8974,2023-10-17T00:34:14.642Z,2023-10-17T00:34:14.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003414.000,3555.840091,N,12656.561648,E,4,50,0.41,13.2,M,20.5,M,1.0,*61
$GNRMC,003414.000,A,3555.840091,N,12656.561648,E,0.001,195.76,171023,,,R,V*2C
$GNVTG,195.76,T,,M,0.001,N,0.001,K,D*2A
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.76,0.41,0.64,1*06
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.76,0.41,0.64,2*04
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.76,0.41,0.64,3*0B
$GNGSA,A,3,02,03,04,06,07,08,09,13,16,23,24,25,0.76,0.41,0.64,4*02
$GNGSA,A,3,03,04,07,,,,,,,,,,0.76,0.41,0.64,5*03
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd687e4b0775fde0c8a92,2023-10-17T00:34:15.652Z,2023-10-17T00:34:15.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003415.000,3555.840090,N,12656.561648,E,4,50,0.41,13.2,M,20.5,M,1.0,*61
$GNRMC,003415.000,A,3555.840090,N,12656.561648,E,0.001,195.76,171023,,,R,V*2C
$GNVTG,195.76,T,,M,0.001,N,0.003,K,D*28
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.79,0.41,0.67,1*0A
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.79,0.41,0.67,2*08
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.79,0.41,0.67,3*07
$GNGSA,A,3,02,03,04,06,07,08,09,13,16,23,24,25,0.79,0.41,0.67,4*0E
$GNGSA,A,3,03,04,07,,,,,,,,,,0.79,0.41,0.67,5*0F
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd688e4b0775fde0c8b95,2023-10-17T00:34:16.642Z,2023-10-17T00:34:16.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003416.000,3555.840091,N,12656.561648,E,4,51,0.41,13.2,M,20.5,M,1.0,*62
$GNRMC,003416.000,A,3555.840091,N,12656.561648,E,0.001,195.76,171023,,,R,V*2E
$GNVTG,195.76,T,,M,0.001,N,0.001,K,D*2A
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.81,0.41,0.69,1*03
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.81,0.41,0.69,2*01
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.81,0.41,0.69,3*0E
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,24,0.81,0.41,0.69,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,0.81,0.41,0.69,5*06
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd689e4b0775fde0c8c97,2023-10-17T00:34:17.632Z,2023-10-17T00:34:17.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003417.000,3555.840091,N,12656.561648,E,4,50,0.41,13.2,M,20.5,M,1.0,*62
$GNRMC,003417.000,A,3555.840091,N,12656.561648,E,0.000,195.76,171023,,,R,V*2E
$GNVTG,195.76,T,,M,0.000,N,0.001,K,D*2B
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.79,0.41,0.67,1*0A
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.79,0.41,0.67,2*08
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.79,0.41,0.67,3*07
$GNGSA,A,3,02,03,04,06,07,08,09,13,16,23,24,25,0.79,0.41,0.67,4*0E
$GNGSA,A,3,03,04,07,,,,,,,,,,0.79,0.41,0.67,5*0F
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd68ae4b0775fde0c8da9,2023-10-17T00:34:18.663Z,2023-10-17T00:34:18.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003418.000,3555.840091,N,12656.561648,E,4,50,0.42,13.2,M,20.5,M,1.0,*6E
$GNRMC,003418.000,A,3555.840091,N,12656.561648,E,0.002,195.76,171023,,,R,V*23
$GNVTG,195.76,T,,M,0.002,N,0.003,K,D*2B
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.85,0.42,0.73,1*0F
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.85,0.42,0.73,2*0D
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.85,0.42,0.73,3*02
$GNGSA,A,3,02,03,04,06,07,08,09,13,16,23,24,25,0.85,0.42,0.73,4*0B
$GNGSA,A,3,03,04,07,,,,,,,,,,0.85,0.42,0.73,5*0A
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd68be4b0775fde0c8e97,2023-10-17T00:34:19.612Z,2023-10-17T00:34:19.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,003419.000,3555.840091,N,12656.561648,E,4,50,0.41,13.2,M,20.5,M,1.0,*6C
$GNRMC,003419.000,A,3555.840091,N,12656.561648,E,0.001,195.76,171023,,,R,V*21
$GNVTG,195.76,T,,M,0.001,N,0.002,K,D*29
$GNGSA,A,3,05,06,07,11,13,15,18,20,29,30,,,0.80,0.41,0.69,1*02
$GNGSA,A,3,69,70,71,78,79,84,85,86,,,,,0.80,0.41,0.69,2*00
$GNGSA,A,3,03,07,08,13,15,26,,,,,,,0.80,0.41,0.69,3*0F
$GNGSA,A,3,02,03,04,06,07,08,09,10,13,16,23,25,0.80,0.41,0.69,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,0.80,0.41,0.69,5*07
"
